userName,at,content,score,thumbsUpCount
Fahd Farah,2026-03-22T03:04:47,am sorry i can't give a one star cause i get problem when I was payment... nothing complicated .. what is wrong here... . . . now everything is going well but need more work on Ai of the app ... in general everything is great,4,0
Christian W.,2025-11-23T22:49:48,the app is one of the best in the market with one huge downside/improvement potential. it doesn't show if you have achieved your weekly or monthly but only daily target with yes or no. Therefore it's not possible to track your overall weekly or monthly calories which is a disadvantage. hope for that insight in the future as all the data is there. it just needs to be shown. usability and data base is superb,4,8
Samuel Christian,2026-01-05T22:20:40,"Yazio is simple to use and makes calories counting super simple with the barcode + search + AI camera combo. Here's my nitpicks for this app to be a perfect experience: - opening in multiple devices (e.g, my phone and tablet) breaks the streak system. - the ""swipe left to delete record"" functionality in the nutrition page is EXTREMELY ANNOYING because you can swipe by accident for a number of reasons ( I use the swipe on the border of the screen for the back button, for instance ) and no undo",4,11
Niko,2025-10-16T21:14:34,I signed up for pro and have been using it for a week every day. The positive is that i can link it to my fitness app and tge ai photo option. I also like that when i add the food in manually it shows the estimated vitamins and minerals. However it doesnt add these in when the ai photo is used. If it can estimate the calories and the micros i dont understand why it can't add the vitamins and minerals. It would be great if that could be added in.,4,10
Lilith Franco,2026-02-04T09:41:37,the best one ive tried so far. what pisses me off is that i got an offer for pro very early on but i had barely use the app to know if i would keep it and now that im sure i would like to pay for pro i have no offer. they should give it to you when you have time to be sure,4,0
Marcel Schinner,2026-03-01T19:37:01,"please make it possible to disable the tipps and popups. users are asking for this for years now. generally, very goos tracking app. make it more simple without all the popups and fancy unnecessary stuff",4,0
Tamás,2026-01-13T08:46:45,"I like it most of the times! The one thing that I don't like is that you can't set fasting times manually. I use 16:8 fasting all the time, but ocassionally I do a 36h fast. I have no way to set that so every time I do decide to fast 36h I need to break my streak or need to randomly add food that messes up my calculations.",4,0
Bálint Tanos,2026-02-23T12:51:34,"The app is pretty good, but the new tips and the animations are super-annoying and is would be great to be able to turn them off.",4,0
Andrzej Niedzielski,2026-01-17T09:00:04,please add easily digestible diet to filters of recipes and goals. also add option to add daily meal sections on top of existing 4 sections.,4,0
Jennifer C,2025-11-07T11:13:09,"I have been using the app for several months. I think the Pro plan is actually worth it. I've been able to be consistent and lose weight. I was initially opposed to the addition of AI food tracking where you take a photo of your meal and the app calculates the calories and macros. But after having tried it out on meals that I cooked myself and knew the calories and macros for, it was actually surprisingly accurate and gives me confidence in being able to eat out. 4 stars for the new UI look.",4,12
Yury Rybianets,2025-10-21T07:45:08,"Hello. I'm using yazio pro for couple of years, and it lovely, lot of options and diets, very useful. but honestly, last design update is awful and unreadable, it's kinda creepy. if you can — attach classic skin for choise please. if you wouldn't - I'll look for another app, but it's kinda sad for me.",4,2
lobsterr,2025-10-30T18:29:32,"I'm on a 536 day streak and within the top 1% of users. I lost 30 kg with this app. And I would love some more customisation options instead of new colours and an (admittedly cute) mascot. People have been asking for adding extra meals to a day for ages and as someone who likes to eat everything in moderation, I hate that the ""food warnings"" aren't optional. I don't care if my food is ""processed"" that doesn't instantly mean it's bad for you, so stop with the shaming please.",4,635
Norman Weiß,2025-12-20T21:18:22,"I really like the app I even liked the old design more then the current one I like having some color. :( and I wish instead of focusing on design like this they would focus on building some advanced functionality like adaptive calorie intake like macro factor. or the option to have higher calorie weekends and lower cal weeks. or the camera being smarter :), or if younconsume to Many or not enough kcal bring +- the next day, if update focus shifts in that direction I'd easily give it 5 stars",4,2
Ivar The boneless,2025-12-05T08:58:43,"I wouldn't rate this app but i spent money on it and it was a waste... it's literally clicker because of useless and annoying questions that's wasting also my time... I want to quickly check how much callories banana shake gave me, but you didn't used our app for one week? here's some questions that'll waste minute of your life. edit: now it is possible to skip some of the time wasting questions, but not all of them.",4,5
Roisin Weir,2026-01-01T12:42:40,"I've really enjoyed using Yazio. It's helped me better understand the nutrition my body needs and I believe the food tracking has really helped me reach my goals, along with the recipe ideas within the app. The only reason I'm not giving a full 5 stars for this review is because there is NO monthly subscription option. You have to pay for the whole year, a full 60 euros all at once and that just isn't worth it for someone like myself, who will use Yazio for maybe 4-5 months in a year.",4,5
LastGameForLife,2025-12-18T04:12:54,"Overall I think it is great! My only complaint so far is if you live in a country that doesn't have as detailed nutrition labels it is impossible to add the item to be scanned by barcode. (Ie: Japan where fat and trans fat are not separate, and neither is carbs and sugars.)",4,2
Katy Clements,2026-01-06T08:47:48,"I like it, but there's one thing I have not been able to find in any calorie counter period an app that takes into account a woman's cup size .. because they affect our weight. a woman with a large cup sizes not always overweight and it would really help if someone would try to invent this",4,1
Halls 1,2026-01-01T14:43:25,"I used this app gor about a week and it was pretty solid. Then I stopped but i ocasionally come back to it, and i find it a very anoying how every time i come back after a bit on not using it, i have to go through this whole charade of the fake roulette spin. Please add a skip button to this, its extremly annoying.",4,6
Roeshanna Miller,2026-01-03T17:55:30,I have used a lot of tracking apps and this one is over all the one I keep coming back to. The only reason it doesn't get 5 stars is that it doesn't have a setting to track net cards vs. total carbs.,4,3
Mason Press,2025-12-08T19:54:08,"very good app, the only thing i would change is it would be good to have different calorie/macro goals depending on the day, for example, what I need to eat on a sunday rest day is different to a monday when I go to the gym and work, it would be nice to customise the days of the week instead of total goals",4,1
Peptic Square,2025-11-24T08:07:56,"I definitely need one thing added: I've been trying to gain weight and I struggle hitting my daily calorie goals but I still get daily streak just for entering anything, I seriously need a streak that actually helps me stay motivated by following through on my goals because otherwise it gives me a false sense of accomplishment even though im not gaining any weight",4,0
Alex Imix,2026-01-21T08:01:00,I'm generally satisfied with it but recent version has a bug and every breakfast isn't shown properly.,4,0
Konan,2026-03-04T20:46:45,popups are annoying after every meal you add (should be removed) but the ai image calorie calculator is pretty handy.,4,1
Ben O'Brien,2026-01-04T22:08:58,"I'm setting up the app and I've got it on weight gain, I'm underweight and the questions are about eating too much or weight loss type of set rather than do you eat enough. like it's asking me if I eat more on the weekends, like I eat less on the weekends, is that an answer to the question. I know the typical question is weight loss but I've already got passed enough questions and put in my numbers. I just tried putting in a picture of of soda can and already want to cancel my membership",4,1
Özlem Altun Gupta,2025-11-10T15:36:39,I like this app and use it quite often to track what I eat and how much I eat. However I didn't like the new branding and logo. It should have more diverse recipe options for vegans.,4,0
Маргарита Стукалова,2025-11-05T04:38:21,"it's ok I guess... tbh the only thing that kept me from uninstall it was their mascot. I REALLY love it, but as for other things... many things are available only if you buy subscription, but that's ok. the only free fasting plan 16:8 which is kinda strange because it's not really beginner friendly. you can also add what you eat that day. overall that app isn't bad, but there's definitely better ones so... (I still absolutely ADORE their mascot it's sooooo cool)",4,1
Elloyd Tolentino,2026-01-06T20:26:20,"loved it but a very important update we need, allow fasting to be flexible. it auto stop base on the selected fasting ratio, we should be able to manually start eating and end fasting because, let's face it, it is not realistic that we stick with 1pm - lunch or whatever.",4,2
Artem N,2026-03-29T12:28:51,Let me just start/stop fasting any time as opposed to forcing those presets,4,0
Ihunanya Ihediwa,2026-03-31T20:05:49,"I would've given it more but am still trying it out. once it feels great, I'll right a good speech about it",4,0
Kwnfk Jsbx,2025-06-16T15:10:51,"I love the app. It is very beginner friendly and encouraging with loads of recipes to help. There are only two things, I'd improve: 1. It'd be great if the recipes could be filtered or searched by ingredients. For now you can only select a few pointers in what type of food you'd like a recipe for with a limited range of dietary options. 2. It'd be very helpful, if I could alter the given recipes for myself (e.g. the ingredients), so that I'd have an exact calorie count, and such.",4,10
Lena Akiara,2025-02-27T23:47:57,"Pretty cool, the database is big when it comes to brands and their products. Sometimes the descriptions need more information about what exactly is in a dish listed. I'd love a feature where you can privately add your own recipes! That would help so much and not having to type the ingredients every time. Also would prefer more ways to personalize the app, eg. not only put the goal of 30% protein, but be able to put the gramm amount. Also widgets would be helpful! Eg. a water intake widget.",4,7
Eelco D.,2025-08-03T12:08:59,"So far I have only used the app for 5 days, I'm generally happy with it, although it could use some improvements. - Don't log drinks under snacks, but log them seperately. I drink coffee, tea all day, they're not snacks. - Add functionality to create custom meals (before logging them). The UI regarding logging custom meals is not intuitive at all. I would like to add some meals that I eat regularly, so I'd like to create them before hand. - Snapped food is not saved",4,8
Broadway Nina,2020-10-04T15:58:21,"I've been using this app for quite a few years and it is pretty decent. However, I was quite disappointed that the search option for one's own foods was removed; now one has to scroll endlessly until they find the food they are looking for. Furthermore, I would suggest adding a meal prep feature where one inputs the nutrition details for what one eats, but then the actual calories and stuff is only added to the daily counter once it has been eaten(a check off system).",4,70
A Google user,2019-10-14T10:19:22,"YAZIO is one of the best calorie trackers I've tried, but, nevertheless, it has some issues. 1. It's impossible to customize meals (for example, to add second breakfast or to add a snack between lunch and dinner) 2. The Product name string is too short to fit more than about 33 symbols. Some of my meals' names are much longer. It is very inconvenient.",4,20
Maria Ptr,2020-10-25T15:32:06,Great app to control what you eat and drink. Easy to use. I like the challenges that gives you - the no chocolate for 21 days is the one I am trying to accomplish. The only negative thing is that it doesn't give you the time to see what the app can do before you upgrade to pro.. It would be nice for new users to test the app before deciding for pro. It would also be better if the day turn green only when you reach your daily goal (not when it is less than the calories that you should eat..),4,10
A Google user,2020-04-10T18:39:43,"This app is so useful. I'm not sure how accurate the calory count is, but it does help me keep control over what and how much I eat without banning anything from my diet! The premium version offers you some recipes, but if you don't wish to pay for it, you can google their food recommendations. If this app helps me lose at least 3kgs until the end of this month, I will be purchasing the premium version! I have been eating less and been feeling more full thanks to this app.",4,27
Dominika Siklósi,2021-03-26T17:11:37,"I love the app, however, after 2 years of usage (on and off) I had to realise, that the macros in grams and the total calories they account for according to the app don't match. For some reason 1g of carbs/protein is not calculated as 4 calories, and neither is 1g of fat as 9 calories. I've been having a bit of leftover from carbs and fat lately, so I was happy that I could have a bit of snack, only to realise that the overall calorie count said I had already eaten more than I should have.",4,20
Dóra Gúth,2024-08-12T17:40:59,"Useful app overall, although I'm missing a few features which could improve the experience even more. 1. Why can't we set our goal to maintaining or even increasing weight? 2. It would be nice to set a healthy range of calories, i.e 1800-2000 kcal would be green zone, above or below: red. 3. I'd love to see numbers... Average calories consumed per day in the last month, weight change in the last month... Considering not to renew my yearly subscription right now.",4,14
Benjamin DSK (FuriousRusher),2021-12-08T11:34:26,"Very good app if you want to lose weight! Only downside is that you got to add everything you eat for breakfast, lunch, dinner and even snacks every single day. It gets a bit tedious after couple months. If you have a subscription like me, it will save what you have been eating to have a easier time adding it but it's still tedious.",4,15
Angelica Mendez,2025-10-25T22:53:02,I absolutely love this app!! The only reason I gave it 4 stars is because I really would love to see a Net carbs option and to upload recipes from the internet instead of having to type everything in every single time.,4,2
Sudha Chellappa,2025-12-16T17:40:00,"Simple and nice app.. Unable to synchronize my activities from google fit and noise fit smart watch.. If intermittent fasting timer has a n alarm, will be more helpful.. need to update my mail id as there is an typo error. tried several times but failed..",4,2
Vassilis Zografos,2025-12-27T12:35:13,A truly well thought app for colorie tracking. What i miss to make it perfect volumetric analysis in AI scans for better understanding of the portions. Also i want to report a bug when i changed the colorie distribution it does not update my curent allocations,4,3
Ian Blakely,2025-12-22T19:20:13,"honestly really good app, but it wont let you do anything without plus. plus is cheap, but it would be nice to not have to spend money. either way its overall a good app, and its pretty accurate with its AI imaging estimates. awesome that it gives quick and easy recepies too! i would reccomend",4,1
Antonia Ngama,2024-03-21T15:09:38,"Update: if I'm fasting, It often means that I will take a late breakfast. But the breakfast section when you're fasting is at zero. So if I eat, Let's say, 122 calories of fruit, The lunch snack and dinner sections are not updated to reflect that that part of the calories have already been consumed. This leads you to think you have more calories left to consume than you really have. Could it be more of a sliding scale?",4,6
A Google user,2019-02-21T13:22:06,"Like the app. I would recommend some improvements: if my goal is set such that I wish to gain weight,  it's kind of pointless for the app to keep recommending a drink of water to fill my stomach if I'm filling hungry. It should bug me to go eat.   Likewise, it should encourage me to exceed my daily calorie plan. The way it works now, I get a green tick mark if I don't eat enough which is the exact opposite of what I'm doing.",4,3
A Google user,2019-05-02T10:52:34,"Thanks for your work, it's a really nice app!Prefered it over others for its colorful interface and photos of recipes. However, too many options are blocked for non-pro users (I'd gladly watch some ads instead)and too many products from Germany are not recognized by barcode scanner. Therefore usage of the app on long distances would be too time-consuming for me.",4,6
C. b.,2023-08-30T14:32:33,"Pretty decend application to reach your body goals especially when there are a lot of features which you can access without the pro version which includes some things like nutritions in your food, but it doesn't always annoy you to buy it which is pretty great. Other then that I have a feeling that when it calculates your calories it is prettunrealistic because I had the right data in the app and wanted to loose some weight but with that calorie goal per day I gained weight which wasn't great.",4,2
Kayleigh Reilly,2026-01-08T12:43:32,"Great app. Easy use. However, I do wish I could add my own recipes for when I batch cook. It would be massively helpful.",4,2
#,2024-02-21T18:18:45,"All in all good food & calorie tracker, and i love that you can also indicate that your goal is to gain weight. however, the design really is not very ""friendly"" towards people who need to gain weight. i am currently battling my eating-disorder-induced underweight, and it is very difficult for me to see ""x calories over"" so prominently. same with the fasting menu, that is the last thing i need. it would be an amazing if you could turn off the ""weight losing"" aspects of the app somewhere.",4,60
Karl Kat,2024-09-13T16:45:14,"It's a good app, tracks everything well and you can scan barcode to be the most accurate you can. My complaint is there's no skip option, I didn't open the app for a while because I've been maintaining the same meals and I already know the calories, I open the app again and I have to go through the whole introduction all over again. I wish there was a skip button",4,66
WC Bessinger,2025-09-05T11:41:43,"Good app, but it would be even better if support for kilojoules is added. There are millions of us living in the Southern Hemisphere, so support for kilojoules would go a long way towards catering for us as well. It is pain to have to calculate kilocalories each time we want to add a food item that isn't listed; there are a lot of foods being added with incorrect nutritional values as a result. Also, change your salt input to mg instead of g please as most people don't know how to convert to g.",4,12
Emmanouela Vagianou (__pαl.M.indd_),2024-02-16T09:42:39,"Please, add an offline version!! Not even the premium edition contains an offline version. Also let us take a picture for the created (and saved) meals!! Lastly, the created meals and recipes should be able to be found in the recipes section!! Maybe sth like 'my recipes', and not only find them when you want to add a meal... However, it pretty accurate on macros counting, contains almost everything and easy to use and create meals for meal prep.",4,23
A Google user,2020-02-04T11:00:57,"This app has been very helpful and has some great features, but I've found some difficulties. One: adding own meals / recipes is complicated, as others mentioned, and you cannot search your own entires (or I haven't found out how). The other is the message ""the calories and the other data don't match"" when I'm copying from the food's label. I'm trying to enter what's written there, what am I supposed to do?",4,41
Dmytro Ostapenko,2025-10-18T12:32:14,"UX - 5 stars, UI - 1 star. After latest update, UI is afwul and is disrupting my experience. I virtually don't want to open the app just not to see the UI. Old and new UIs is mixed making interface inconsistent. Maybe it is a bug (at least I believe that is).",4,2
Dominik Eyerly,2025-11-26T23:43:54,"too many pop ups when logging food. also, it should prioritize searching items that have been entered before instead of new ones I have never and will never log.",4,1
Bright Nya,2024-10-27T16:50:46,"I stumbled upon this app recently and downloaded it. So far, it looks very promising, but it's just sad that they don't allow for a month, or even quarter of a year subscription. I mean, I should at least be sure of what I'm paying long term for by first paying short term and diving in fully if it works for me. I'll really appreciate if a month or fewer months subscription is considered.",4,45
Maria Kapola,2023-03-04T13:43:50,"It's very helpful, has barcodes of everything plus all the foods. And you can upload yours with macros and micros and save them. Also it's amazing because you can write down how you feel so you can connect it with your eating habits. Not to mention the diagrams of water, calories, nutrients, measurements and weight.. It would be nicer if we could save somehow the time of the meals. And also if we could send our detail data to other people somehow (for example our doctor or nutritioner).",4,3
A Google user,2019-09-24T20:37:01,"I haven't subscribed (paid) to unlock all the features of the app hence the 4 stars. The app is easy to work, navigate around and understand. You can customize all your goals, create new workouts, I added chores with a little help from Google to find out how many cals they burned. Keeping track of your food, water AND exercise is available without subscribing, unlike some apps. The app has challenges such as No chocolate and No sugar days offering more than most apps WITHOUT paying. Love it",4,51
Tiny Birb,2025-07-19T12:57:20,"Helpful. You write down everything you eat and you see roughly how much calories you intake with every meal, every day, among other features. The ""pro users are more likely to succeed"" in my opinion is only because if you're pro, you don't have to deal with ads after every logged meal. And aside from that, every time I open the app nowadays it sometimes doesn't load at all. I often have to close and open the app several times so I can even use it. Otherwise it's great, I did lose some weight 👍",4,12
A Google user,2020-04-15T14:59:27,The app is great. I paid for the premium version because I found it easier to navigate than my fitness pal. Only 4 stars because I noticed a few things that could be done better. 1. Fasting- I'd prefer to be able to customise this fully as I like to do a 22 hour fast. 2. Recipes- It would be great if I could import recipes from the internet or pinterest. 3. I'd like to be able to log my coffee intake separately from water and meals. 4. Home excersize ideas would be great.,4,34
Ingrid Elias,2025-12-14T22:58:12,"the app is amazing, It has a lot of Portuguese brands. I would suggest being able to change a recipe. this way I would not have to create a new one just because I reduced or added one ingredient 😕",4,0
Dominique Eriksson,2025-10-30T21:27:13,it's a great app! easy to use so keeping up the habit wasn't hard. i wish the shop had more stuff or had a game that the gems could be used for.,4,2
Apostolos G. IceGtx,2025-12-13T14:19:58,It looks better now after a couple of updates. It keeps asking me to verify the country frequently which is annoying. My experience with calorie counters is 5 years and yazio is my daily tool since 2024.,4,0
David Fourie,2026-01-03T06:28:17,pretty good and gives macros in the freezer version. however the ads to buy the subscription are relentless! and at least three screens,4,0
Anna Teilāne,2025-11-20T11:26:46,"Apart from being glitch sometimes, its the best app for logging my kcal. A good value for the price. Big thanks to Yazio team for guiding me in my fitness jorney throughout the years🥰",4,1
Mariana Díaz,2025-10-12T11:58:34,"I've used this app for such a long time and it is amazing and super useful, the only downside is the new interface which is less colorful and really uninviting... I wish the old one was back",4,1
Bella C,2026-02-24T14:24:46,"I've been a pro user for years and much prefer the previous versions with less bells and whistles. Some actually useful stuff has been removed/hidden. These ""motivating"" features are not helpful at all, just annoying/distracting. I'd appreciate a basic version where i can disable animation, diamonds and all the stupid fluff. Make it optional. Also annoying that adding the same fruit for example but in a different language yields different macros which I absolutely cannot wrap my head around.",4,0
R W,2024-09-02T18:17:53,This is a pretty good app but a few updates could make it better for some reason this app adds calories for any steps you make which is a bit strange if you are trying to be in a calorie deficit and it adds on a extra few calories here and there. I have had to switch it off took a while and a conversation with a friend who also uses the app to work out why my calories were higher even though I hadn't exercised much this day. Also always prefer to weigh in Stone & lbs rather than working it out,4,23
Amarachi Akpaibor,2026-01-06T09:44:39,There is an issue with updating the fasting time. The time for the previous day isn't accurate 😕,4,0
Giovanni L,2021-01-01T20:59:17,"I'm using the pro version of the app, it's very good, but I wish you could customize the Coach feature by yourself. You can only choose recipes from the YAZIO database and ""swap"" them, while I would like to be able to choose my own recipes. Moreover, for some reason the Coach feature doesn't let you plan ahead your snacks (only breakfast, lunch, and dinner), which I would like to add too. I would appreciate it if YAZIO devs made this feature more flexible. Other than that, it's an amazing app!",4,71
nope,2024-08-03T17:06:30,"I really like this app, it helped me lose 10kg and it's very easy to use, especially because you can just scan your products. But what's bothering me very much lately and causes for me not to use this app as much as I used to is the streak. It puts me under pressure and as soon as I feel that, I won't do it anymore. Could you please make the streak optional? I would really like to use this app more frequently again :(",4,18
Kris Lovin,2026-03-31T16:51:28,"After getting past all of the annoying questions, the app is ok. There are a lot of food options missing from their database, I don't see a way to add my own recipes, and every time I log food I get 3 annoying pop ups in a row, ""here are tips, here is more info, you are on a streak"" STFU! I just want to log my calories stop the pop ups! I have premium and I feel like I'm being constantly advertised to. Its annoying. let me opt out of those F-ing annoying pop-ups. My Fitness pal is 10x better.",3,2
DAVID MARCELLE ARMOUR,2026-03-13T23:37:01,Love the app. My only issue is logging of my food items. I try and I keep getting blocked with a message that reads... Oops something went wrong. Error Code: 412. Customer Support... what is this and how can I fix it or are you guys honing in on the problem with a fix soon??? Thank You. Will update my rating as I navigate the app extensively throughout usage.,3,1
beth duncan,2026-01-11T21:05:43,"I like the app. it's ai is generally accurate and I think the price is fair. however, there's an extremely annoying aspect that I cant believe has been overlooked. when you use the ai to snap a photo say of a whole sandwich... there's not an option to say you only ate half! I've figured out you can go in and manually adjust every single macro down to half by doing your own math, but why aren't there easily accessible portion sizes with the ai?!",3,3
Jenesis C,2025-12-30T22:10:37,"add an option to turn off the meal tips!! i loved the summary after logging, which is gone. that being said, this app helped me gain 5lb, so it can be used for weight gain as well. i used to find it fun and easy to log my meals and it has a great database of US foods! it also syncs with my Google fit data & accounts for those calories, which is awesome! paid for the yearly subscription. edit: unsatisfied with dev response, cancelled my sub, STILL got a dot & notification for pro. ridiculous.",3,24
Sarah,2020-10-13T05:04:12,"When you search food it doesn't have as many options as I would like, such as restaurants. It might have one calorie count for something and the one below it is completely different. It's hard to know what's right or wrong. You can add them in but I don't want to do that every time so I feel like I am guessing. I wish it would have things set as peice or amount. It reminds you frequently to log info and encourages you which I like, and has a lot of meal options. The meal calorie count is nice.",3,33
Stefahn,2025-01-17T16:55:16,"Needs better database. The overall experience with the App is fine. But, the database for food(s) that the scanner can recognize is lacking. Only about 50% of the foods scanned are recognized (especially if you're not in the US), so you have to type all of the information in manually. In the grand scheme of things, no, it's not a big deal. But, if the scanner feature was added for the User's convenience, it could definitely use some improvement.",3,22
A Google user,2018-11-30T00:25:00,"Honestly this app would be really great if almost everything on it didnt have to be bought. I was trying to connect this app to my Samsung health app on my phone which is free and i had to unlock the ""pro"" icon on the app which i needed to pay for. Even to look at recipes or anything. Kinda annoying. I like the very specific details this app has allows you to pick and chooses specific diet plans. I would have enjoyed this more if it gave you more information as to why you should or shouldn't eat a high fat diet or how much protein we should intake. It was just vague settings that of course i could adjust myself. But what about those who dont know how much they should intake? Overall it needs some work. Its a like and dislike.",3,5
Gabriella Stearn,2024-12-31T20:36:18,"I like the app and the option to add custom foods and drinks, however the ads are getting insane. Every time I add something that I've eaten, and ad pops up after. I'm not talking after adding a meal, I'm talking after adding each individual food. I ate carrots- ad. I had a glass of milk- ad. It is making it difficult to use the app because of how often it pops up, instead of quickly logging my meal, I'm sitting there for 10 minutes trying to add my calories accurately",3,42
A Google user,2019-11-20T09:56:25,"Truly disappointed with the newest update, makes everything complicated, food searches take forever to load, and the days are all wacky, some days won't come up, some are repeated. When looking at your diary you have to go into the meals to view whats in them whereas before they were simply displayed on the page. It was a terrible idea to change the app when it was just fine the way it was, and even more upset that I paid for a year of PRO to now have to deal with this poorly executed update.😒",3,89
A Google user,2019-06-01T19:33:48,I like the app but I wish it was easier to put in the exercises. For example I used the treadmill at a high incline and theres no option in the app for using a treamill or really any other gym equipment. I know you cann sort of put in your own workout calculations but even doing that is a little annoying. I do really like being able to put in everything i eat with the calories being pretty accurate!,3,20
A Google user,2019-03-06T02:25:48,"Good app. Overall the interface is well designed, easy to navigate and easy on the eyes. Great that it can sync with other fitness trackers. A few complaints. They way the app deals with servings/units is confusing resulting in many erroneous food entries in their database. I am having to reference nutritional info on my food packaging to make sure the macro nutrients per serving are correct which takes a lot of time. It would be nice to be able to copy entries from previous days' food diary.",3,58
A Google user,2018-10-27T19:17:59,Okay. So I went pro thinking this app is great. I am aiming to lose just 30 more lbs to join the Navy. I have noticed a few things that are absolutely terrible. You cannot cancel your subscription and get a refund for your unused months. I'm now out $20 All of the food is measured by oz. And not by serving. Which can lead to you eating more than you should. I've noticed that the app tells you to drink water to fill your stomach and make you not hungry. This is very dangerous. You need to eat well rounded meals and not skip them. Also don't drink water just to fill your stomach. Too much water is dangerous. You should drink when thirsty. I have a Fitbit and the Fitbit app. They are supposed to work well together but I've noticed that they don't pair with each other all of the time. I'm having to input all the info into both apps. I've read the reviews and the way that customer service is responding it pretty unprofessional. They seem to only care about the money and not about their customers. I will be switching back to Lose it. The only good thing I've found is that their recipes are really tasty!,3,8
Listen Carefully,2023-10-09T21:38:59,"Downloaded for calorie counting, and while there many options for food input, there are no options for deleting foods or meals from what has been logged. So if I accidentally press the plus sign on an irrelevant food, or create a meal but add everything twice (which is easy to do when first navigating the app), it's stuck like that. Additionally, the vitamin and mineral content is very incorrect! (Super improtant), It only shows 3 each and vitamins at 100% will say 0mg/mcg. Please, fix this :(",3,85
A Google user,2019-08-27T18:24:17,"As many have pointed out, serving sizes are all screwed up for a lot of foods in the database because it only allows you to record them in oz. Not end of the world but annoying. The main problem I have is that it doesn't remember all of the foods I've recorded already - only like the last 15 or so entries. So if I go to enter something that I last ate 3 days ago I'll have to look it up again in the database or scan the barcode. Feels like things takes too much time to do in this app..",3,6
A Google user,2018-09-12T12:38:45,"The database is full of inaccurate entries, probably because adding foods is so cumbersome. I should be able to enter what is on the food label. Period. I shouldn't need a calculator to figure out per oz. values. Even if I go to the trouble, rounding errors often make the end result inaccurate. It doesn't matter what the app database needs. It's your job to take my real world experience and make it work with your code.",3,2
A Google user,2019-09-08T23:55:24,"The food tracker is terrible, which is really annoying. A lot of the values are incorrect, a lot of foods are missing, and the unit options are ridiculously bad when trying to input new foods. It won't even measure by grams. I don't need the recipes, but I do need a good food log, and this ain't it. It's sad, because I paid for the pro.",3,46
Dan Koller,2024-03-23T21:56:59,Better than MFP but extremely difficult to navigate. I've been trying to figure out how to open up the barcode scanner for 2 hours within the app but can't figure out. The online help bot is worthless and describes a older version instead of the current version and the documentation lacks and outdated too... The only way I could figure it out was to use the widget... I don't want to type or speak everything I'm eating.,3,53
Ryan Pavlik,2024-08-05T19:13:55,"The inane and lengthy ""welcome back"" dialog chain is horrible, please stop. This app is, as an app, definitely better than ""that other one."" But it's limited: you can only sync from *one* brand of device; add another and it switches. (Google Fit, no... many devices don't sync fully or at all.) Polar support is broken enough that I went back to manual entry. Nor is it particularly innovative about food handling, and there's no website access: device or nothing. Still, much better than MFP.",3,74
Kyle Espindola,2025-05-20T20:34:07,"To create a recipe you have to add an entry which is clunky, adding a custom food to a recipe doesn't work and won't save it. which wouldn't be a big deal if there weren't errors with the ""verified"" food items. Apparently Kraft mac&Cheese has 0 calories. That one is an extreme example but about 1/3 of the ""verified"" items have wrong info.",3,12
A Google user,2019-04-15T17:07:18,"The program is fairly easy and intuitive, but the section boxes bounce around each time you open the program, the barcode scanner usually can't find a particular product(but often will if spelled out manually) and about 90% of the nutritional data and/or portion info that come up are just plain wrong according to what's on your food package. It's a work in progress. Added: also looked like it supported paleo/keto during the demo but I havn't been able to arrange it that way; so, it may or may not",3,5
Lex,2021-01-16T22:00:10,"I really dislike how all food is measured in grams. It makes adding custom food quite difficult, and in the end, I really regret spending money on this app. I really wanted to try out something new, but I am going to go back to using LoseIt! or Samsung Health. The recipes and challenges are nice, and the fasting element is unique to this app. However, if you are using this as a calorie counting app, it just doesn't work.",3,36
A Google user,2020-01-30T06:01:36,"I wany to love this app but pleaseeeeee when creating a new food let me add the serving size in grams instead of just ounce/fluid oz!!! It's so much easier for me and most nutrition labels use grams per serving. Same struggle happens when scanning a barcode, let it scan the serving size and not a different one. I've spent so much time creating foods with the correct servings and having to google oz to grams in google just to make it accurate on the app.",3,7
Business Woofer,2023-05-26T01:29:56,"So im testing out the app for about a week now. The app overall is okay but im not sure if its truly realistic. I logged my food for the day, which was fast food. Surprisingly they had the food in the app that i ate, however the calories were wrong so i had to manually add them. One thing that concerned me more tho is when i put in an activity. I was doing Auto Repair for 5 hours and apparently that burned almost 1400 cal. I dont think thats realistic. Otherwise id be muscle man.",3,2
Chelsea Peterson,2024-04-12T12:00:08,"I've paid for this app and have used it for about a week. I love it except for adding foods. I'm frustrated with having to type a general description in of each meal, and most of the time the meal that comes up is won't and I have to edit it. I've updated the app but cannot find a barcode scanner or any other way to add food. This makes it more tedious than it needs to be. I'll use it since I paid for it, but I would not buy it again",3,51
Federico Campoli,2024-08-26T11:27:53,The app is good for losing weight and helped me to return in shape. However recently I had to switch to another one as clearly yazio is no longer improving. First the integrations. The compatibility with garmin just doesn't work. Secondly the the food modification has to go through their review that never happens. I entered my own food with small errors that are still there after one year. It's a shame because I love the interface simplicity but the lack of improvement is a no go for me.,3,71
Mulli,2026-03-22T12:37:34,"All in all for the sole purpose of adequate tracking, it is a brilliant app. But seriously, I prefer it the old way. The new mascot and esp the meal tips are so annoying. It will always find something to moan about regardless of how balanced and healthy your meal was. Therefore it is not really helpful but i see it more as a danger to peeps that are at risk of eating disorders. Please make it a setting that can be turned on and off, so everyone can decide whether or not it's beneficial to them.",3,2
